"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Lying Leg Curl (Machine)",,"",0,"normal",45,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Lying Leg Curl (Machine)",,"",1,"normal",45,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Lying Leg Curl (Machine)",,"",2,"normal",45,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Lying Leg Curl (Machine)",,"",3,"normal",45,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Leg Extension (Machine)",,"",0,"normal",50,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Leg Extension (Machine)",,"",1,"normal",50,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Leg Extension (Machine)",,"",2,"normal",50,10,,,
"Jambes","Oct 11, 2025, 11:23 AM","Oct 11, 2025, 12:13 PM","","Leg Extension (Machine)",,"",3,"normal",50,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Lat Pulldown (Cable)",,"",0,"normal",50,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Lat Pulldown (Cable)",,"",1,"normal",50,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Lat Pulldown (Cable)",,"",3,"normal",55,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Seated Cable Row - Bar Grip",,"",0,"normal",45,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Seated Cable Row - Bar Grip",,"",1,"normal",40,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Seated Cable Row - Bar Grip",,"",2,"normal",40,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Seated Cable Row - Bar Grip",,"",3,"normal",40,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Straight Arm Lat Pulldown (Cable)",,"",3,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Iso-Lateral Row (Machine)",,"",0,"normal",60,8,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Iso-Lateral Row (Machine)",,"",1,"normal",60,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Iso-Lateral Row (Machine)",,"",2,"normal",60,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Iso-Lateral Row (Machine)",,"",3,"normal",60,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Preacher Curl (Barbell)",,"",0,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Preacher Curl (Barbell)",,"",1,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Preacher Curl (Barbell)",,"",2,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Preacher Curl (Barbell)",,"",3,"normal",17.5,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Hammer Curl (Dumbbell)",,"",1,"normal",8,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Hammer Curl (Dumbbell)",,"",2,"normal",8,10,,,
"Dos / Biceps matinal","Oct 8, 2025, 8:09 AM","Oct 8, 2025, 9:00 AM","","Hammer Curl (Dumbbell)",,"",3,"normal",8,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",35,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",40,7,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",50,5,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",40,4,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Incline Bench Press (Smith Machine)",,"",4,"normal",40,7,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Bench Press (Smith Machine)",,"",0,"normal",35,8,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Bench Press (Smith Machine)",,"",1,"normal",35,8,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Bench Press (Smith Machine)",,"",2,"normal",30,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Bench Press (Smith Machine)",,"",3,"normal",30,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Overhead Press (Dumbbell)",,"",0,"normal",14,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Overhead Press (Dumbbell)",,"",1,"normal",14,8,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Overhead Press (Dumbbell)",,"",2,"normal",14,8,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Overhead Press (Dumbbell)",,"",3,"normal",14,8,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Lateral Raise (Cable)",,"",3,"normal",5,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Pushdown",,"",0,"normal",17.5,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Pushdown",,"",1,"normal",20,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Pushdown",,"",2,"normal",20,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Pushdown",,"",3,"normal",20,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",9,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",9,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Extension (Dumbbell)",,"",2,"normal",9,10,,,
"Pecs / épaules / triceps","Oct 6, 2025, 8:30 PM","Oct 6, 2025, 9:47 PM","","Triceps Extension (Dumbbell)",,"",3,"normal",10,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Lat Pulldown (Cable)",,"",0,"normal",40,8,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Lat Pulldown (Cable)",,"",2,"normal",50,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Lat Pulldown (Cable)",,"",3,"normal",50,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Lat Pulldown (Cable)",,"",4,"normal",50,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",45,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",45,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",45,8,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",40,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",60,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",60,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",60,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Iso-Lateral Row (Machine)",,"",3,"normal",60,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Preacher Curl (Barbell)",,"",0,"normal",15,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Preacher Curl (Barbell)",,"",1,"normal",15,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Preacher Curl (Barbell)",,"",2,"normal",15,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Preacher Curl (Barbell)",,"",3,"normal",17.5,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",1,"normal",8,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",2,"normal",8,10,,,
"Dos / Biceps","Oct 5, 2025, 12:35 PM","Oct 5, 2025, 1:53 PM","","Hammer Curl (Dumbbell)",,"",3,"normal",8,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Butterfly (Pec Deck)",,"",0,"normal",20,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Butterfly (Pec Deck)",,"",1,"normal",20,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Butterfly (Pec Deck)",,"",2,"normal",20,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Butterfly (Pec Deck)",,"",3,"normal",20,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",30,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",30,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",30,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",30,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",0,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",1,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",2,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",3,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",4,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",5,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",6,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",7,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",8,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",9,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",10,"normal",7.5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Cable Fly Crossovers",,"Basse - mid - haute",11,"normal",5,12,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Overhead Press (Dumbbell)",,"",0,"normal",12,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Overhead Press (Dumbbell)",,"",1,"normal",14,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Overhead Press (Dumbbell)",,"",2,"normal",14,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Overhead Press (Dumbbell)",,"",3,"normal",14,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Lateral Raise (Cable)",,"Unilatérale",0,"normal",5,8,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Lateral Raise (Cable)",,"Unilatérale",1,"normal",5,8,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Lateral Raise (Cable)",,"Unilatérale",2,"normal",5,10,,,
"Pecs / épaules","Oct 4, 2025, 12:53 PM","Oct 4, 2025, 2:11 PM","","Lateral Raise (Cable)",,"Unilatérale",3,"normal",5,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Squat (Barbell)",,"Prochaine full 70",0,"normal",60,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Squat (Barbell)",,"Prochaine full 70",1,"normal",60,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Squat (Barbell)",,"Prochaine full 70",2,"normal",70,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Squat (Barbell)",,"Prochaine full 70",3,"normal",70,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Press (Machine)",,"",0,"normal",100,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Press (Machine)",,"",1,"normal",100,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Press (Machine)",,"",2,"normal",100,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Press (Machine)",,"",3,"normal",100,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Lying Leg Curl (Machine)",,"",0,"normal",45,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Lying Leg Curl (Machine)",,"",1,"normal",45,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Lying Leg Curl (Machine)",,"",2,"normal",45,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Lying Leg Curl (Machine)",,"",3,"normal",45,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Extension (Machine)",,"",0,"normal",50,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Extension (Machine)",,"",1,"normal",50,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Extension (Machine)",,"",2,"normal",50,10,,,
"Morning legs","Oct 1, 2025, 8:02 AM","Oct 1, 2025, 8:51 AM","","Leg Extension (Machine)",,"",3,"normal",50,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Pull Up",,"",0,"normal",,8,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Pull Up",,"",1,"normal",,8,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Pull Up",,"",2,"normal",,8,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Pull Up",,"",3,"normal",,5,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",45,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",45,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",45,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",45,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Lat Pulldown (Cable)",,"Prise Doruimi",0,"normal",45,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Lat Pulldown (Cable)",,"Prise Doruimi",1,"normal",50,8,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Lat Pulldown (Cable)",,"Prise Doruimi",2,"normal",50,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Lat Pulldown (Cable)",,"Prise Doruimi",3,"normal",50,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Preacher Curl (Barbell)",,"5",0,"normal",15,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Preacher Curl (Barbell)",,"5",1,"normal",15,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Preacher Curl (Barbell)",,"5",2,"normal",15,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Preacher Curl (Barbell)",,"5",3,"normal",15,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Hammer Curl (Dumbbell)",,"Bras par bras",0,"normal",7,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Hammer Curl (Dumbbell)",,"Bras par bras",1,"normal",8,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Hammer Curl (Dumbbell)",,"Bras par bras",2,"normal",8,8,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Hammer Curl (Dumbbell)",,"Bras par bras",3,"normal",8,8,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,10,,,
"Dos / Biceps","Sep 30, 2025, 8:38 PM","Sep 30, 2025, 9:42 PM","","Back Extension (Weighted Hyperextension)",,"",3,"normal",10,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Incline Bench Press (Smith Machine)",,"",0,"normal",30,12,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Incline Bench Press (Smith Machine)",,"",1,"normal",35,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Incline Bench Press (Smith Machine)",,"",2,"normal",35,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Incline Bench Press (Smith Machine)",,"",3,"normal",35,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Bench Press (Smith Machine)",,"",0,"normal",30,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Bench Press (Smith Machine)",,"",1,"normal",30,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Bench Press (Smith Machine)",,"",2,"normal",30,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Bench Press (Smith Machine)",,"",3,"normal",30,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Overhead Press (Dumbbell)",,"",0,"normal",12,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Overhead Press (Dumbbell)",,"",1,"normal",12,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Overhead Press (Dumbbell)",,"",2,"normal",12,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Overhead Press (Dumbbell)",,"",3,"normal",14,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",7,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",7,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",7,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Rope Pushdown",,"",0,"normal",15,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Rope Pushdown",,"",1,"normal",15,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Rope Pushdown",,"",2,"normal",15,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Rope Pushdown",,"",3,"normal",15,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",9,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",9,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Extension (Dumbbell)",,"",2,"normal",9,10,,,
"Sunday night 💤","Sep 28, 2025, 8:27 PM","Sep 28, 2025, 9:26 PM","","Triceps Extension (Dumbbell)",,"",3,"normal",9,10,,,
"Pecs / épaules de bon matin","Sep 25, 2025, 7:26 AM","Sep 25, 2025, 8:16 AM","","Butterfly (Pec Deck)",,"",0,"normal",15,10,,,
"Pecs / épaules de bon matin","Sep 25, 2025, 7:26 AM","Sep 25, 2025, 8:16 AM","","Butterfly (Pec Deck)",,"",1,"normal",20,10,,,
"Pecs / épaules de bon matin","Sep 25, 2025, 7:26 AM","Sep 25, 2025, 8:16 AM","","Butterfly (Pec Deck)",,"",2,"normal",20,10,,,
"Pecs / épaules de bon matin","Sep 25, 2025, 7:26 AM","Sep 25, 2025, 8:16 AM","","Butterfly (Pec Deck)",,"",3,"normal",20,10,,,
"Pecs / épaules de bon matin","Sep 25, 2025, 7:26 AM","Sep 25, 2025, 8:16 AM","","Incline Bench Press (Smith Machine)",,"",0,"normal",30,10,,,
